fdc_id,amount,measure_unit,modifier,gram_weight
174403,3.0,,oz,85.0
174403,1.0,,lb,453.6
174403,1.0,,oz,28.35
174404,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",284.0
174404,3.0,,oz,85.0
174405,3.0,,oz,85.0
174405,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",246.0
174406,1.0,,lb,453.6
174406,3.0,,oz,85.0
174406,1.0,,oz,28.35
174407,3.0,,oz,85.0
174407,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",306.0
174408,3.0,,oz,85.0
174408,1.0,,oz,28.35
174408,1.0,,lb,453.6
174409,3.0,,oz,85.0
174410,1.0,,oz,28.35
174411,3.0,,oz,85.0
174412,1.0,,oz,28.35
174413,3.0,,oz,85.0
174414,4.0,,oz,113.0
174414,1.0,,chop,63.0
174415,3.0,,oz,85.0
174415,1.0,,chop,54.0
174416,3.0,,oz,85.0
174416,1.0,,chop,63.0
174416,4.0,,oz,113.0
174417,1.0,,oz,28.35
174417,3.0,,oz,85.0
174418,3.0,,oz,85.0
174419,3.0,,oz,85.0
174419,1.0,,oz,28.35
174420,3.0,,oz,85.0
174421,1.0,,patty,113.0
174421,1.0,,serving ( 3 oz ),85.0
174422,1.0,,patty ( yield from 112.7 g raw meat ),87.0
174422,1.0,,serving ( 3 oz ),85.0
174423,1.0,,steak ( yield from 309.7 g raw meat ),194.0
174423,1.0,,serving ( 3 oz ),85.0
174424,1.0,,serving ( 3 oz ),85.0
174424,1.0,,roast ( yield from 1247 g raw meat ) ( 3 to 5 lb roast),774.0
174425,1.0,,patty ( yield from 102.2 g raw meat ),102.0
174426,1.0,,patty ( yield from 104.1 g raw meat ),95.0
174426,1.0,,serving ( 3 oz ),85.0
174427,1.0,,steak ( yield from 148.1 g raw meat ),114.0
174427,1.0,,serving ( 3 oz ),85.0
174428,1.0,,serving ( 3 oz ),85.0
174428,1.0,,steak ( yield from 233.1 g raw meat ),176.0
174429,1.0,,steak ( yield from 123.5 g raw meat ),92.0
174429,1.0,,serving ( 3 oz ),85.0
174430,1.0,,roast ( yield from 271.8 g raw meat ) (0.5 to 1 lb roast),202.0
174430,1.0,,serving ( 3 oz ),85.0
174431,1.0,,serving ( 3 oz ),85.0
174431,1.0,,steak ( yield from 134.9 g raw meat ),102.0
174432,1.0,,roast with bone,235.0
174432,4.0,,oz,113.0
174433,1.0,,roast with bone,235.0
174433,4.0,,oz,113.0
174436,3.0,,oz,85.0
174437,4.0,,oz,113.0
174438,4.0,,oz,113.0
174439,3.0,,oz,85.0
174440,3.0,,oz,85.0
174441,4.0,,oz,113.0
174442,4.0,,oz,113.0
174443,3.0,,oz,85.0
174444,4.0,,oz,113.0
174445,3.0,,oz,85.0
174446,4.0,,oz,113.0
174447,3.0,,oz,85.0
174448,4.0,,oz,113.0
174449,3.0,,oz,85.0
174450,4.0,,oz,113.0
174451,3.0,,oz,85.0
174452,4.0,,oz,113.0
174453,3.0,,oz,85.0
174454,4.0,,oz,113.0
174455,4.0,,oz,113.0
174456,4.0,,oz,113.0
174457,3.0,,oz,85.0
174458,3.0,,oz,85.0
174459,3.0,,oz,85.0
174460,3.0,,oz,85.0
174461,3.0,,oz,85.0
174462,3.0,,oz,85.0
174463,4.0,,oz,113.0
174464,4.0,,oz,113.0
174465,1.0,,giblets,115.0
174465,1.0,,unit (yield from 1 lb ready-to cook capon),18.0
174466,1.0,,"cup, chopped or diced",145.0
174466,1.0,,unit (yield from 1 lb ready-to cook capon),11.0
174467,1.0,,liver,44.0
174467,1.0,,unit (yield from 1 lb ready-to-cook duck),10.0
174468,1.0,,unit (yield from 1 lb ready-to-cook duck),239.0
174468,0.5,,duck,270.0
174468,3.0,,oz,85.0
174469,0.5,,"breast, bone and skin removed",83.0
174469,1.0,,unit (yield from 1 lb ready-to-cook duck),73.0
174470,3.0,,oz,85.0
174470,0.5,,goose,1319.0
174470,1.0,,unit (yield from 1 lb ready-to-cook goose),320.0
174471,0.5,,guinea,264.0
174471,1.0,,unit (yield from 1 lb ready-to-cook guinea),275.0
174471,3.0,,oz,85.0
174472,0.5,,pheasant,400.0
174472,1.0,,unit (yield from 1 lb ready-to-eat pheasant),371.0
174472,3.0,,oz,85.0
174473,0.5,,pheasant,352.0
174473,1.0,,unit (yield from 1 lb ready-to-eat pheasant),326.0
174473,3.0,,oz,85.0
174474,1.0,,unit (yield from 1 lb ready-to-eat pheasant),169.0
174474,3.0,,oz,85.0
174474,0.5,,"breast, bone and skin removed",182.0
174475,3.0,,oz,85.0
174475,1.0,,unit (yield from 1 lb ready-to-cook squab),297.0
174475,1.0,,squab,199.0
174476,1.0,,serving ( 3 oz ),85.0
174476,1.0,,fan fillet,513.0
174477,1.0,,steak,394.0
174477,1.0,,serving ( 3 oz ),85.0
174478,3.0,,oz,85.0
174478,1.0,,flat fillet,354.0
174479,1.0,,full rump,695.0
174479,3.0,,oz,85.0
174480,1.0,,steak,244.0
174480,1.0,,serving ( 3 oz ),85.0
174481,4.0,,patty,435.0
174481,1.0,,patty,109.0
174482,1.0,,patty,93.0
174482,1.0,,serving ( 3 oz ),85.0
174483,1.0,,oz,28.35
174483,1.0,,serving ( cooked from 4oz raw),85.0
174484,1.0,,oz,28.35
174484,1.0,,serving (cooked from 4 oz raw),85.0
174485,1.0,,serving (cooked from 4 oz raw),85.0
174485,1.0,,oz,28.35
174486,1.0,,serving ( 3 oz ),85.0
174487,1.0,,serving ( cooked from 4 oz raw),85.0
174487,1.0,,oz,28.35
174488,1.0,,serving ( 3 oz ),85.0
174489,1.0,,lb,453.0
174489,1.0,,serving (cooked from 4 oz raw),85.0
174489,1.0,,oz,28.35
174490,1.0,,serving ( 3 oz ),85.0
174491,3.0,,oz,85.0
174491,1.0,,liver,44.0
174492,3.0,,oz,85.0
174493,1.0,,lb,453.0
174493,1.0,,patty (cooked from 4 oz raw),85.0
174493,4.0,,oz,113.0
174494,3.0,,oz,85.0
174495,3.0,,oz,85.0
174496,3.0,,oz,85.0
174496,1.0,,lb,453.0
174497,1.0,,drumstick with skin,105.0
174497,3.0,,oz,85.0
174497,1.0,,drumstick without skin,95.0
174498,1.0,,thigh without skin,111.0
174498,1.0,,thigh with skin,129.0
174498,3.0,,oz,85.0
174499,4.0,,oz,113.0
174499,1.0,,drumstick without skin,136.0
174499,1.0,,drumstick with skin,143.0
174500,3.0,,oz,85.0
174500,1.0,,thigh without skin,112.0
174500,1.0,,thigh with skin,130.0
174501,3.0,,oz,85.0
174502,4.0,,oz,113.0
174503,3.0,,oz,85.0
174504,1.0,,drumstick with skin,106.0
174504,3.0,,oz,85.0
174504,1.0,,drumstick without skin,95.0
174505,1.0,,thigh with skin,130.0
174505,1.0,,thigh without skin,112.0
174505,3.0,,oz,85.0
174506,3.0,,oz,85.0
174506,1.0,,back,182.0
174507,4.0,,oz,113.0
174508,3.0,,oz,85.0
174509,1.0,,lb,453.0
174509,4.0,,oz,113.0
174510,3.0,,oz,85.0
174511,4.0,,oz,113.0
174511,1.0,,lb,453.0
174512,1.0,,lb,453.0
174512,3.0,,oz,85.0
174513,4.0,,oz,113.0
174513,1.0,,breast,1171.0
174514,3.0,,oz,85.0
174514,1.0,,breast,852.0
174515,1.0,,breast,1150.0
174515,4.0,,oz,113.0
174516,1.0,,breast,863.0
174516,3.0,,oz,85.0
174517,4.0,,oz,113.0
174517,1.0,,wing,518.0
174518,4.0,,oz,113.0
174518,1.0,,thigh,454.0
174519,1.0,,breast,1654.0
174519,3.0,,oz,85.0
174520,4.0,,oz,113.0
174520,1.0,,back,1245.0
174521,1.0,,back,949.0
174521,3.0,,oz,85.0
174522,0.5,,cup,124.0
174523,1.0,,tbsp,17.0
174523,1.0,,cup,279.0
174523,0.5,,cup,143.0
174524,2.0,,tbsp,36.0
174524,1.0,,cup,259.0
174524,0.5,,cup,130.0
174525,0.5,,cup,125.0
174525,1.0,,cup,250.0
174526,1.0,,cup,250.0
174526,0.5,,cup,125.0
174527,0.25,,tsp,1.2
174527,1.0,,tsp,4.7
174528,1.0,,tsp,4.7
174528,0.25,,tsp,1.2
174529,1.0,,tbsp,18.0
174530,1.0,,cup,245.0
174531,1.0,,tbsp,18.0
174532,1.0,,cup,216.0
174533,1.0,,cup,245.0
174534,1.0,,cup,253.0
174535,1.0,,cup,245.0
174536,1.0,,cup,249.0
174537,1.0,,"can (10.75 oz), prepared",602.0
174537,1.0,,fl oz,31.0
174537,1.0,,cup (8 fl oz),248.0
174538,0.5,,cup,126.0
174539,1.0,,serving 1 cup,252.0
174539,1.0,,fl oz,31.5
174540,1.0,,fl oz,31.5
174540,1.0,,serving 1 cup,252.0
174541,1.0,,cup (8 fl oz),248.0
174541,1.0,,"can (10.75 oz), prepared",602.0
174544,1.0,,cup,283.0
174544,0.5,,cup,146.0
174544,1.0,,tbsp,16.0
174545,1.0,,serving 1 cup,243.0
174546,1.0,,fl oz,31.5
174546,1.0,,serving 1 cup,252.0
174547,0.5,,cup condensed,124.0
174548,1.0,,cup,243.0
174548,1.0,,can,526.0
174549,1.0,,"can (10.75 oz), prepared",593.0
174549,1.0,,cup (8 fl oz),244.0
174550,1.0,,cup (8 fl oz),247.0
174550,1.0,,"can (11 oz), prepared",600.0
174551,1.0,,"can (10.75 oz), prepared",593.0
174551,1.0,,cup (8 fl oz),244.0
174552,1.0,,cup,206.0
174552,1.0,,can,527.0
174553,1.0,,cup,244.0
174553,1.0,,"can (10.75 oz), prepared",593.0
174553,1.0,,fl oz,30.5
174554,1.0,,serving 1 cup,249.0
174554,1.0,,fl oz,31.1
174555,1.0,,fl oz,31.0
174555,1.0,,serving 1 cup,248.0
174556,1.0,,can,519.0
174556,1.0,,cup,251.0
174557,1.0,,"can (10.5 oz), prepared",586.0
174557,1.0,,cup (8 fl oz),241.0
174558,1.0,,"can (10.75 oz), prepared",593.0
174558,1.0,,cup (8 fl oz),244.0
174559,1.0,,"can (10.75 oz), prepared",593.0
174559,1.0,,cup (8 fl oz),244.0
174560,1.0,,cup (8 fl oz),241.0
174560,1.0,,"can (10.5 oz), prepared",586.0
174561,1.0,,serving 1 cup,259.0
174561,1.0,,fl oz,32.4
174562,1.0,,cup,244.0
174562,1.0,,"can (10.75 oz), prepared",593.0
174562,1.0,,fl oz,30.5
174563,1.0,,fl oz,30.1
174563,1.0,,cup (8 fl oz),241.0
174563,1.0,,"can (10.5 oz), prepared",586.0
174564,1.0,,"can (10.5 oz), prepared",586.0
174564,1.0,,cup,241.0
174565,1.0,,"can (10.75 oz), prepared",593.0
174565,1.0,,cup (8 fl oz),244.0
174566,1.0,,cup (8 fl oz),243.0
174566,1.0,,cube (6 fl oz prepared),182.0
174567,1.0,,cup 8 fl oz,261.0
174567,1.0,,fl oz,32.6
174568,1.0,,fl oz,28.7
174568,1.0,,serving 1 cup,230.0
174569,1.0,,cup 8 fl oz,265.0
174570,1.0,,slice rectangle,13.8
174570,1.0,,slice oval,9.3
174571,1.0,,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21.0
174571,1.0,,oz,28.35
174572,1.0,,slice,28.0
174572,1.0,,cup wafer slices or shaved,81.0
174572,1.0,,slice NFS,28.0
174572,1.0,,cubic inch,14.0
174572,2.0,,oz,57.0
174573,1.0,,oz,28.35
174573,1.0,,slice (15 per 8 oz package),15.0
174574,3.52,,slices,100.0
174575,1.0,,piece,2.0
174575,1.0,,oz,28.0
174575,3.0,,oz,85.0
174576,1.0,,slice,38.0
174576,2.0,,slices,57.0
174577,1.0,,"sausage (10"" long x 1-1/4"" dia)",227.0
174577,3.0,,oz,85.0
174578,1.0,,patty,27.0
174578,1.0,,link,23.0
174578,1.0,,serving,48.0
174579,1.0,,"patty, cooked (raw dimensions: 3-7/8"" dia x 1/4"" thick)",27.0
174579,1.0,,"link (raw dimensions: 4"" long x 7/8"" dia), cooked",13.0
174580,1.0,,cup,128.0
174581,1.0,,oz,28.35
174581,1.0,,tbsp,13.0
174582,1.0,,oz,28.0
174582,1.0,,slice,9.8
174582,3.0,,slices 1 serving,27.0
174583,1.0,,oz,28.35
174583,1.0,,tbsp,15.0
174584,1.0,,"link (4"" long x 1-1/8"" dia)",68.0
174584,1.0,,"link, little (2"" long x 3/4"" dia)",16.0
174585,3.0,,oz,85.0
174586,1.0,,link,87.0
174587,1.0,,"slice (4"" dia x 1/8"" thick)",23.0
174587,1.0,,oz,28.35
174588,1.0,,oz,28.35
174588,1.0,,"slice (4"" dia x 1/8"" thick)",23.0
174589,1.0,,serving (1 slice),28.0
174590,1.0,,link,9.0
174590,1.0,,serving,57.0
174591,1.0,,serving,45.0
174592,1.0,,slice 6 oz pkg,9.8
174592,1.0,,serving,14.0
174592,1.0,,slice 12 oz pkg,16.0
174593,1.0,,serving,30.0
174594,2.0,,oz (1 serving),56.0
174595,1.0,,serving 2.96 oz,84.0
174596,0.25,,cup,55.0
174597,1.0,,serving .25 cup,57.0
174598,3.52,,oz,100.0
174599,1.0,,oz,28.35
174600,1.0,,link,28.0
174600,1.0,,package,450.0
174601,1.0,,serving 2.7 oz,77.0
174602,1.0,,oz,28.0
174603,1.0,,oz,28.0
174604,1.0,,serving 2 oz,56.0
174605,1.0,,link,84.0
174606,2.0,,oz,56.0
174607,1.0,,serving 2 oz,56.0
174608,1.0,,serving 2 oz,56.0
174609,1.0,,serving 2 oz,56.0
174610,1.0,,oz,28.35
174611,1.94,,oz (1 serving),55.0
174612,1.0,,slice,28.0
174613,1.69,,oz (1 serving),48.0
174614,1.0,,package,451.0
174614,1.0,,frankfurter,48.0
174615,1.0,,serving (1 hot dog),52.0
174616,1.0,,link,19.0
174617,1.0,,serving,57.0
174618,1.0,,serving,43.0
174619,0.75,,cup (1 NLEA serving),30.0
174620,0.75,,cup (1 NLEA serving),32.0
174621,0.75,,cup (1 NLEA serving),27.0
174622,1.0,,cup (1 NLEA serving),56.0
174623,1.0,,cup (1 NLEA serving),56.0
174624,1.0,,packet,35.0
174625,1.0,,packet,37.0
174626,0.5,,cup (1 NLEA serving),40.0
174628,1.0,,cup (1 NLEA serving),30.0
174629,0.25,,cup,37.0
174630,0.25,,cup (1 NLEA serving),41.0
174631,0.75,,cup (1 NLEA serving),30.0
174632,1.0,,cup (1 NLEA serving),60.0
174633,0.75,,cup (1 NLEA serving),28.0
174634,1.0,,cup (1 NLEA serving),33.0
174635,0.25,,cup (1 NLEA serving),16.0
174636,1.0,,packet (1 NLEA serving),43.0
174637,1.0,,packet (1 NLEA serving),50.0
174638,1.0,,packet (1 NLEA serving),41.0
174639,0.75,,cup (1 NLEA serving),55.0
174640,0.5,,cup,40.0
174641,0.5,,cup,40.0
174642,1.33,,cup,29.0
174643,0.75,,cup (1 NLEA serving),27.0
174643,1.0,,cup,37.0
174644,1.0,,cup (1 NLEA serving),30.0
174645,1.0,,cup (1 NLEA serving),33.0
174646,0.75,,cup (1 NLEA serving),30.0
174647,0.75,,cup (1 NLEA serving),29.0
174648,1.0,,cup (1 NLEA serving),28.0
174649,1.0,,cup (1 NLEA serving),29.0
174650,1.0,,bar,25.0
174651,1.0,,serving (3 T dry cereal plus 1 cup water),268.0
174652,0.75,,cup (1 NLEA serving),26.0
174653,0.75,,cup (1 NLEA serving),52.0
174654,0.75,,cup (1 NLEA serving),55.0
174655,3.0,,tablespoon (1 NLEA serving),33.0
174655,1.0,,cup,174.0
174655,1.0,,tbsp,13.8
174656,1.0,,tbsp,8.9
174656,1.0,,cup,128.0
174657,0.75,,cup (1 NLEA serving),26.0
174658,0.5,,cup (1 NLEA serving),49.0
174659,0.75,,cup (1 NLEA serving),32.0
174660,1.0,,packet,41.0
174661,1.0,,packet,33.0
174662,1.0,,packet (1 NLEA serving),31.0
174663,0.75,,cup (1 NLEA serving),29.0
174664,0.75,,cup (1 NLEA serving),30.0
174665,1.0,,cup,149.0
174665,1.0,,fig,8.4
174666,1.0,,cup,259.0
174667,1.0,,cup,237.0
174668,1.0,,cup,237.0
174669,1.0,,cup,245.0
174670,1.0,,cup,249.0
174671,1.0,,cup,252.0
174672,1.0,,cup,259.0
174673,1.0,,"cup sections, with juice",230.0
174673,1.0,,NLEA serving,154.0
174673,0.5,,"fruit (3-3/4"" dia)",123.0
174674,0.5,,"fruit (3-3/4"" dia)",123.0
174674,1.0,,"cup sections, with juice",230.0
174675,0.5,,"fruit (3-3/4"" dia)",123.0
174675,1.0,,"cup sections, with juice",230.0
174676,0.5,,"fruit (3-3/4"" dia)",118.0
174676,1.0,,"cup sections, with juice",230.0
174677,1.0,,"cup sections, with juice",230.0
174677,0.5,,"fruit (3-3/4"" dia)",118.0
174678,1.0,,cup,257.0
174678,8.0,,fl oz,246.0
174679,1.0,,cup,250.0
174679,1.0,,fl oz,31.2
174680,1.0,,can (6 fl oz),207.0
174681,1.0,,cup,247.0
174681,1.0,,fl oz,30.9
174682,1.0,,grape,2.4
174682,1.0,,cup,92.0
174683,1.0,,cup,151.0
174683,10.0,,grapes,49.0
174683,1.0,,NLEA serving,126.0
174684,1.0,,cup,245.0
174685,1.0,,cup,256.0
174686,1.0,,cup,238.0
174687,1.0,,"cup 1"" pieces",151.0
174687,1.0,,"cup, sliced",165.0
174688,3.0,,oz,85.0
174688,1.0,,fillet,135.0
174689,3.0,,oz,85.0
174689,1.0,,fillet,135.0
174690,1.0,,fillet,135.0
174690,3.0,,oz,85.0
174691,1.0,,fillet,178.0
174691,4.0,,oz,113.0
174691,1.0,,roast,844.0
174692,1.0,,fillet,166.0
174692,1.0,,roast,866.0
174692,4.0,,oz,113.0
174693,1.0,,fillet,121.0
174693,3.0,,oz,85.0
174694,3.0,,oz,85.0
174694,1.0,,fillet,124.0
174695,1.0,,fillet,186.0
174695,1.0,,roast,955.0
174695,4.0,,oz,113.0
174696,1.0,,fillet,164.0
174696,1.0,,roast,901.0
174696,4.0,,oz,113.0
174697,1.0,,roast,938.0
174697,4.0,,oz,113.0
174697,1.0,,fillet,163.0
174698,1.0,,fillet,167.0
174698,1.0,,roast,847.0
174698,4.0,,oz,113.0
174699,1.0,,steak,249.0
174699,4.0,,oz,113.0
174700,1.0,,steak,267.0
174700,4.0,,oz,113.0
174701,1.0,,fillet,135.0
174701,3.0,,oz,85.0
174702,1.0,,fillet,138.0
174702,3.0,,oz,85.0
174703,3.0,,oz,85.0
174703,1.0,,fillet,129.0
174704,3.0,,oz,85.0
174704,1.0,,steak,165.0
174705,1.0,,steak,156.0
174705,3.0,,oz,85.0
174706,1.0,,steak,223.0
174706,4.0,,oz,113.0
174707,4.0,,oz,113.0
174707,1.0,,steak,238.0
174708,3.0,,oz,85.0
174708,1.0,,roast,634.0
174709,1.0,,roast,677.0
174709,3.0,,oz,85.0
174710,1.0,,roast,571.0
174710,3.0,,oz,85.0
174711,4.0,,oz,113.0
174711,1.0,,fillet,173.0
174711,1.0,,roast,852.0
174712,1.0,,steak,236.0
174712,3.0,,oz,85.0
174713,3.0,,oz,85.0
174713,1.0,,steak,234.0
174714,3.0,,oz,85.0
174714,1.0,,steak,235.0
174715,3.0,,oz,85.0
174716,4.0,,oz,113.0
174717,3.0,,oz,85.0
174718,4.0,,oz,113.0
174719,3.0,,oz,85.0
174720,4.0,,oz,113.0
174721,3.0,,oz,85.0
174722,4.0,,oz,113.0
174723,4.0,,oz,113.0
174724,3.0,,oz,85.0
174725,4.0,,oz,113.0
174726,4.0,,oz,113.0
174727,4.0,,oz,113.0
174728,3.0,,oz,85.0
174729,4.0,,oz,113.0
174730,3.0,,oz,85.0
174731,4.0,,oz,113.0
174732,3.0,,oz,85.0
174733,3.0,,oz,85.0
174734,4.0,,oz,113.0
174735,4.0,,oz,113.0
174736,4.0,,oz,113.0
174737,3.0,,oz,85.0
174738,4.0,,oz,113.0
174739,3.0,,oz,85.0
174740,4.0,,oz,113.0
174741,3.0,,oz,85.0
174742,4.0,,oz,113.0
174743,3.0,,oz,85.0
174744,4.0,,oz,113.0
174745,3.0,,oz,85.0
174746,4.0,,oz,113.0
174747,3.0,,oz,85.0
174748,3.0,,oz,85.0
174749,4.0,,oz,113.0
174750,4.0,,oz,113.0
174751,3.0,,oz,85.0
174752,3.0,,oz,85.0
174753,3.0,,oz,85.0
174754,3.0,,oz,85.0
174755,3.0,,oz,85.0
174756,3.0,,oz,85.0
174757,4.0,,oz,113.0
174758,3.0,,oz,85.0
174759,3.0,,oz,85.0
174760,4.0,,oz,113.0
174761,4.0,,oz,113.0
174761,1.0,,lb,453.6
174762,1.0,,lb,453.6
174762,4.0,,oz,113.0
174763,1.0,,lb,453.6
174763,4.0,,oz,113.0
174764,1.0,,lb,453.6
174764,3.0,,oz,85.0
174765,4.0,,oz,113.0
174765,1.0,,lb,453.6
174766,1.0,,lb,453.6
174766,4.0,,oz,113.0
174767,3.0,,oz,85.0
174767,1.0,,lb,453.6
174768,3.0,,oz,85.0
174768,1.0,,lb,453.6
174769,3.0,,oz,85.0
174769,1.0,,serving,85.0
174770,4.0,,oz,113.0
174770,1.0,,roast,261.0
174771,3.0,,oz,85.0
174771,1.0,,roast,591.0
174772,4.0,,oz,113.0
174772,1.0,,roast,271.0
174773,3.0,,oz,85.0
174773,1.0,,roast (yield from 666 g raw meat),547.0
174774,1.0,,steak,383.0
174774,3.0,,oz,85.0
174775,3.0,,oz,85.0
174775,1.0,,steak (yield from 467 g raw meat),379.0
174776,4.0,,oz,113.0
174776,1.0,,steak,188.0
174777,4.0,,oz,113.0
174777,1.0,,steak,173.0
174778,1.0,,oz,28.35
174779,1.0,,Roll,23.0
174780,1.0,,bar,55.0
174781,1.0,,bar,55.0
174782,1.0,,bar,22.0
174783,1.0,,oz,28.35
174783,1.0,,Bag,28.0
174783,1.0,,package,34.0
174784,1.0,,oz,28.35
174785,1.0,,bag,87.0
174785,1.0,,cup,7.9
174786,1.0,,bar,80.0
174787,1.0,,bar,48.0
174788,1.0,,oz,28.35
174789,1.0,,oz,28.35
174790,1.0,,large,143.0
174790,1.0,,medium,115.0
174790,1.0,,small,62.0
174791,1.0,,oz,28.35
174792,1.0,,bar,50.0
174793,1.0,,bar,78.0
174794,1.0,,bar,35.0
174795,1.0,,bar,60.0
174796,1.0,,oz,28.35
174797,1.0,,bar,20.0
174797,2.0,,bar,40.0
174798,1.0,,package,20.0
174799,1.0,,bar,68.0
174800,1.0,,bar,24.0
174801,1.0,,bar,35.0
174802,1.0,,bar,35.0
174803,1.0,,bar,38.0
174804,1.0,,oz,28.35
174804,16.5,,pieces average,28.0
174805,1.0,,bag,227.0
174805,23.0,,pieces,28.0
174806,1.0,,serving,30.0
174807,1.0,,cup,241.0
174808,1.0,,cup,233.0
174809,16.0,,fl oz,480.0
174810,1.0,,fl oz,30.8
174810,1.0,,"can (6.8 fl oz, 200 ml)",209.0
174811,1.0,,fl oz,32.3
174811,2.0,,fl oz,65.0
174812,1.0,,portion (2 oz mix + 1.5 oz whiskey),106.0
174812,1.0,,fl oz,30.4
174813,1.0,,scoop,44.0
174814,14.0,,fl oz,414.0
174815,1.0,,jigger (1.5 fl oz),42.0
174815,1.0,,fl oz,27.8
174816,1.0,,can,250.0
174817,1.0,,fl oz,27.8
174817,1.5,,fl oz,42.0
174818,1.0,,fl oz,27.8
174818,1.5,,fl oz,42.0
174819,1.0,,jigger (1.5 fl oz),42.0
174819,1.0,,fl oz,27.8
174820,8.0,,fl oz,240.0
174820,1.0,,cup,240.0
174821,8.0,,fl oz,240.0
174822,8.0,,fl oz,240.0
174823,8.0,,fl oz,254.0
174824,2.0,,tbsp,11.0
174825,1.0,,can,355.0
174826,1.0,,can,355.0
174827,8.0,,fl oz,240.0
174828,16.0,,fl oz,473.0
174829,1.0,,serving 8 oz,245.0
174830,1.0,,serving 8 oz,246.0
174831,1.0,,cup,245.0
174832,1.0,,cup,262.0
174833,1.0,,fl oz,29.4
174833,1.0,,serving (5 fl oz),147.0
174834,1.0,,fl oz,29.4
174834,1.0,,serving (5 fl oz),147.0
174835,1.0,,fl oz,29.4
174835,1.0,,serving (5 fl oz),147.0
174836,1.0,,serving (5 fl oz),147.0
174836,1.0,,fl oz,29.4
174837,1.0,,fl oz,29.4
174837,1.0,,serving (5 fl oz),147.0
174838,1.0,,serving (5 fl oz),147.0
174838,1.0,,fl oz,29.4
174839,1.0,,serving (5 fl oz),147.0
174839,1.0,,fl oz,29.4
174840,1.0,,serving (5 fl oz),147.0
174840,1.0,,fl oz,29.4
174841,1.0,,serving (5 fl oz),147.0
174841,1.0,,fl oz,29.3
174842,1.0,,can or bottle (12 fl oz),355.0
174842,1.0,,fl oz,29.6
174842,1.0,,can or bottle (16 fl oz),474.0
174843,1.0,,fl oz,29.5
174843,1.0,,serving (5 fl oz),147.0
174844,1.0,,fl oz,30.5
174844,1.0,,serving (5 fl oz),152.0
174845,1.0,,fl oz,29.5
174845,1.0,,serving (5 fl oz),147.0
174846,1.0,,fl oz,30.5
174846,1.0,,can or bottle (12 fl oz),366.0
174846,1.0,,can or bottle (16 fl oz),488.0
174847,1.0,,fl oz,30.6
174847,1.0,,serving (12 fl oz),368.0
174847,1.0,,serving (8 fl oz),245.0
174847,1.0,,serving (16.9 fl oz),518.0
174848,1.0,,serving (5 fl oz),147.0
174848,1.0,,fl oz,29.3
174849,1.0,,fl oz,30.0
174849,1.0,,serving (5 fl oz),150.0
174850,1.0,,"drink, medium (22 fl oz)",651.0
174850,1.0,,"drink, extra large (44 fl oz)",1302.0
174850,1.0,,can or bottle (16 fl oz),474.0
174850,1.0,,"drink, small (16 fl oz)",474.0
174850,1.0,,can (12 fl oz),355.0
174850,1.0,,fl oz,29.6
174850,1.0,,"drink, large (32 fl oz)",947.0
174851,1.0,,fl oz,30.7
174851,1.0,,serving 16 fl oz,491.0
174851,1.0,,serving 12 fl oz,368.0
174852,1.0,,"drink, small (16 fl oz)",492.0
174852,1.0,,"drink, extra large (44 fl oz)",1353.0
174852,1.0,,fl oz,30.7
174852,1.0,,can or bottle (12 fl oz),370.0
174852,1.0,,"drink, large (32 fl oz)",984.0
174852,1.0,,"drink, medium (22 fl oz)",676.0
174852,1.0,,can or bottle (16 fl oz),492.0
174853,1.0,,can (8 fl oz),355.0
174853,1.0,,fl oz,29.6
174854,1.0,,fl oz,31.0
174854,1.0,,can or bottle (12 fl oz),372.0
174854,1.0,,can or bottle (16 fl oz),496.0
174855,1.0,,cup,268.0
174856,8.0,,fl oz,227.0
174858,1.0,,serving,18.0
174858,1.0,,cup,218.0
174859,1.0,,cup 8 fl oz,264.0
174859,1.0,,fl oz,33.0
174860,1.0,,serving,18.0
174860,0.5,,scoop (2 tbsp),29.0
174861,1.0,,cup 8 fl oz,255.0
174861,1.0,,fl oz,31.8
174862,1.0,,fl oz,30.9
174862,1.0,,cup 8 fl oz,247.0
174863,1.0,,fl oz,29.6
174863,1.0,,cup,237.0
174864,1.0,,serving (4 tbsp or 1 envelope),21.0
174864,1.0,,individual serving (4-5 heaping tsp or 1 envelope),21.0
174865,1.0,,cup (8 fl oz),265.0
174866,1.0,,serving (3 heaping tsp or 1 envelope),21.0
174867,1.0,,cup (8 fl oz),265.0
174868,1.0,,fl oz,31.0
174868,1.0,,cup (8 fl oz),248.0
174869,1.0,,serving (2-3 heaping tsp),22.0
174870,1.0,,cup (8 fl oz),266.0
174871,1.0,,cup (8 fl oz),237.0
174871,1.0,,fl oz,29.6
174871,6.0,,fl oz,178.0
174872,1.0,,serving 2 tsp,0.7
174873,1.0,,serving 6 fl oz,178.0
174873,1.0,,fl oz,29.7
174873,1.0,,serving 8 fl oz,238.0
174874,3.0,,oz,85.0
174875,4.0,,oz,113.0
174876,3.0,,oz,85.0
174877,4.0,,oz,113.0
174878,4.0,,oz,113.0
174879,3.0,,oz,85.0
174880,3.0,,oz,85.0
